a_field_0,a_field_1,a_field_2,x_0,x_1,x_2
-390221111679,609168624666.53,253644213581.09,0.048373961025137,-0.027824374138225,-0.000626247011965
-390545419973.11,611997090995.68,247721387236.86,0.04813380033226,-0.028387285784325,0.00070743643603
-362005075150.68,599552211944.41,216244203343.31,0.04982467667748,-0.027105773726875,-0.0025904088958125
-359712210983.62,591273810493.63,225187849909.43,0.049310341507532,-0.0262325710001,-0.003743378686975
-394498990765.68,650939980138.63,191733432353.26,0.050766470653967,-0.027929090879225,-0.005580652071775
-342330861195.16,595419732959.08,189246273361.89,0.050080130257597,-0.026295324658775,-0.0051571241668
-348685508657.69,584978853780.94,190169921717.82,0.051032478641513,-0.02520099503145,-0.005375868213775
-349302603333.01,540042866316.17,189694444621.92,0.048880563001827,-0.0239909464522,-0.00213190806895
-367846354883.55,567993126409.92,197913128845.7,0.050539557492787,-0.025962725913925,-0.0015289547693125
-349187090607.11,527001184968.08,190164042707.31,0.050676463191198,-0.023372705125275,-0.0039294165192
-349463249128.38,582046330957.56,188018063748.92,0.051111592103233,-0.0246883789298,-0.003576652345825
-358310278052.13,528113022532.78,223454297705.47,0.04874031422361,-0.023930082112825,-0.00094799003503
-355569876956.11,529496779391.81,195007227215.18,0.049316063719055,-0.0226957576258,-0.00272683502685
-352690186509.84,574086209797.97,239770836573.75,0.049756397712942,-0.025376980726675,0.0005610734058625
-366765740006.14,562205513542.14,202287766588.17,0.05002522232284,-0.02508952318715,-0.002681924560475
-365499004480.95,566614774013.63,194352279556.57,0.04964720044605,-0.025471893514725,-0.0006591588121425
-367464333944.01,507895764357.89,192253623203.59,0.04915810793833,-0.0226121781345,-0.00020508077654
-349971002953.15,470283863708.98,185168315639.6,0.04884249556928,-0.0203345443164,-0.00144821723581
-364148471681.76,512834898486.51,184258193995.69,0.049615336073032,-0.021787336729175,-0.001427640907085
-303916637440.65,433429525620.17,167506999497.09,0.049845280976945,-0.01658330698625,-0.000991807078535
-359676660814.73,499957884163.62,220923537442.08,0.049942230711582,-0.022778957906375,0.000793900692375
-362508178657.22,521913254745,208886350936.46,0.049633634263755,-0.02400194909665,0.00127122365189
-334336565313.59,494044223843.88,213734977725.72,0.050205870263653,-0.023179087550275,0.00648241593812
-332173300704.6,466762570533.66,240374301895.17,0.050303465730475,-0.021757927748925,0.00616261431202
-327345413375.66,466215946880.24,218363065268.46,0.050682148424733,-0.022020997897025,0.00500445453025
-258711501785.22,322282109350.46,125231371411.02,0.05106967469606,-0.002689468651875,-0.0004617543636775
-244509274557.64,302643710815.75,135536691437.92,0.05048186098771,-0.00147944723445,-0.00047341658832368
6662357541477.7,4720552179152.9,135525287965.26,0.068738271762957,-0.0915668584223,-0.012087423053525
5968711031644.9,3010740985845.8,570234376682.21,0.070254561046345,-0.088307924155425,-0.01253652204
4116540750424.3,3801238934798.1,2217177784934.9,0.0687626341441,-0.085858258004375,-0.010176995444025
4878336193727.2,3162306990542.2,5020322223303.4,0.065904305103908,-0.09407867745995,-0.0074895080744
7913875263336.6,687373624717.54,2390405312640.9,0.067369101453875,-0.0962684176228,-0.008470496780125
2730869522819.5,2117284507156.2,1046906013445.1,0.073548836072247,-0.087259781999425,-0.0135214284223
8553869350032.8,1140310369174.2,755601779173.74,0.069523451514058,-0.094338603448175,-0.011077140290275
4536736418149.3,6350639469591.5,2091238883756.2,0.066508715509248,-0.091306932434075,-0.009257814934
4876808865078.6,4339356499942,1619451081772.3,0.067037237078303,-0.08808016831385,-0.008574700066425
7868317382335.6,3254286929308.7,5125509041474.7,0.063434310524057,-0.09705858010625,-0.004285128819975
5289517256702.9,2629004267590.8,9450199183792.7,0.061553003077372,-0.0992483202691,-0.002108635626
4817494080893.9,2995343594681,6639551171485.4,0.06664338523252,-0.0952313936654,-0.004800201751275
9078312181510.8,-696593247459.39,4525020936450.5,0.068108181582488,-0.09742113382825,-0.005781190457
8095549637528.3,3626157890563.6,5012739741624.6,0.062696681172592,-0.0992483202691,-0.003815047296425
4824360603101.4,2618188908039.9,755521828902.59,0.073750509408445,-0.095491319653625,-0.010437183631125
4382680171986.8,1580594223590,3561291074638.9,0.072469141065757,-0.09742113382825,-0.0060714655796
4072323396138.1,794396809648.59,-47514279533.31,0.078937855571198,-0.0942502986435,-0.019074632565725
5077451329502.1,977781321602.24,-852233748434.16,0.073049164578465,-0.098070185825375,-0.01447725911215
3434297396293.9,1474284146109.7,1126707583063.3,0.076259604683247,-0.09167143247175,-0.012432372776675
4050705796531.7,766524509002.92,-50141997090.084,0.076749309265288,-0.098070185825375,-0.020004969538275
5353119550400.9,-105218565798.74,7014627643921.9,0.062755584310662,-0.097493631059075,0.0002534656899075
3633579593255.5,1106676282134.2,7392970579448.6,0.05991150281693,-0.096239185833825,-6.18532041925e-05
1608452222989.6,6547229995530.9,8671001469430.8,0.057945844592935,-0.092597630258525,0.0010389951513825
1585398443304.9,3028311557006.3,9797198208931.4,0.05833622028438,-0.095339687271775,0.003597819673415
4115687686295.6,4362364766300.9,5124041681087.9,0.061583800174348,-0.08964224135975,-0.0018573254467425
5322998803352.8,-965481326141.2,8168064572161.9,0.062288024225168,-0.098245310789975,0.00294189888999
5138744421052.3,1662571683888.9,4541374600414.3,0.067033130920818,-0.093476704455375,-0.0017450543024425
4258787055674.9,4975048767097.9,5276074945998,0.05939965438206,-0.093497128820575,-0.0007670579986925
3226851222012,971929194409.09,8030698318694.1,0.059443942731435,-0.096990865564725,0.00262657999589
8111860197127.4,2721706441236.9,4215979581141,0.063824056212355,-0.095303890896225,-0.0012299813711425
4379516603691.2,5033099513403.2,5183761003164.5,0.06129554796477,-0.092561833882975,-0.0019878490365925
1608574615270.1,1268834765904.8,3758224739061.1,0.064077963953103,-0.098245310789975,0.006973852092325
-295838701065.22,438547703975.85,166738236417.04,0.05128216013717,-0.015734858323425,-0.001158805811785
-302217684767.6,399929622252.3,163639767608.08,0.051586138696042,-0.01366183091115,-0.00242215125235
-297905135969.36,406988792901.03,155944743705.51,0.05091220230148,-0.013715777043075,-0.0013663840207
-295296442013.3,431921290706.69,169458867217.09,0.050789876317148,-0.01486138773525,-0.00212899877755
-291542902680.96,434678506972.79,159783104746.44,0.05146381271171,-0.014807441603325,-0.0031847660092
-298539265827.52,427361272013.6,152857777536.76,0.051804688008175,-0.01509553925395,-3.97877322225e-05
-295676665051.28,405638440551.94,167319421401.22,0.05167139730572,-0.01370534571575,-0.0003347637172125
-281569248334.9,421044969028.36,170008200734.4,0.052582425908902,-0.015185618594875,0.00094141147554
-235912439853.48,336339036358.04,109923508754.13,0.052039704098503,-0.002718686646975,-0.00823446212175
-241687825226.99,326779488581.28,124522202336.54,0.05155293968599,-0.002686466440425,-0.003887414200325
-239092316616.51,337211960744.9,113344317645.28,0.051661622992595,-0.002321604230875,-0.00661994698545
-239284280282.64,327050412770.34,126357429146.63,0.051420200710327,-0.003263420606,-0.005280322267425
-248587544475.34,356040426582.9,119557331808.06,0.05254933017582,-0.0041587775147,-0.00977342558245
-252386300199.72,351895867928.53,113810510042.43,0.05266221435027,-0.003564902804675,-0.00867179141315
-240609153354.57,354929807418.24,106230363659.23,0.053416005877617,-0.004041596920975,-0.011012827813925
-255819093781.57,381410284288.88,105817738132.76,0.053822221602923,-0.005418950828275,-0.01145076948435
-237543951815.63,414074831518.64,75904870089.952,0.05560662215935,-0.009572197590275,-0.0212147374537
-256887143445.08,453702611103.5,73953957134.49,0.056309978311122,-0.01112837239555,-0.020559200989475
-259398917706.91,454579144247.67,79681874506.27,0.05608907890709,-0.011163283774975,-0.019078130806
-235160739373.27,418352250608.23,93871039653.155,0.05538184259755,-0.009454152439525,-0.0173263671094
-241888615951.04,418706347707.95,81447926099.761,0.055323311765138,-0.009707042786675,-0.018694514274825
-241709378376.63,416271238761.36,84363155196.753,0.0553971270685,-0.008686376041675,-0.0197135996703
-230321357432.98,377100212647.97,102802896514.63,0.055178182250943,-0.0047728138488,-0.0136973955798
-226810206080.38,380858949616.98,100317312237.1,0.055021201536687,-0.005974752439275,-0.013090923122875
-229340267737.53,381146951775.06,110034828345.05,0.054764846006197,-0.005505002176125,-0.0118123146148
-226650199046.8,377100212630.7,82778229964.761,0.055553959298128,-0.00456586186265,-0.015708451596375
-221849712730.25,377100212626.85,98982837949.211,0.055987126641763,-0.0048102686247,-0.014479037099275
-226084135585.92,367812732905.18,83410065144.182,0.05532868301258,-0.0038232563581,-0.017552529386525
-229300104441.81,368946417706.06,91049834519.611,0.055380427349567,-0.003498186609125,-0.0163438385133
-258449840084.09,364294386218.7,106875218738.76,0.053275896168407,-0.0047768470659,-0.0082034026517
-253577119679.98,369610673166.73,114246752394.79,0.053163011993957,-0.005370721775925,-0.009305036821
-244540989364.81,384186308117.15,113555740720.27,0.05364626632465,-0.0071554155644,-0.010717283498725
-255831655022.58,384412244478.78,131191315598.31,0.052791198110052,-0.0073478376272,-0.0094992898879
-254991533921.72,366964891802.07,114023556003.73,0.052407318595595,-0.0063345256154,-0.008759179261325
-256329595031.64,369993827100.24,118844440142.96,0.054018080208555,-0.0060778623377,-0.010523030431825
-229001861235.53,380661485520.63,110642010316.85,0.05496070461183,-0.00616391368555,-0.010884575562275
-246550480384.95,399859052757.69,104657472265.06,0.05582346776147,-0.007159869912575,-0.01315602856155
-239468713102.57,415543010076.9,105870572455.97,0.055343237999895,-0.009434866303475,-0.013267649284575
-241442364197.25,409870762289.96,110959032683.03,0.055499912283473,-0.0082324304184,-0.013873569145475
-255403071321.57,440906815632.7,114397495771.6,0.055840798207265,-0.010626965346225,-0.013722918533675
-238462596461.49,415183479029.19,91335203350.283,0.056119057805127,-0.008542773049925,-0.01686701825255
-235741996142.78,396727278200.79,100535495834.15,0.056555361314912,-0.005969849425875,-0.0146473003161
-232030041565.05,407650605243.35,96239426941.115,0.056548683148875,-0.007117512123275,-0.0139307642353
-234460716351.88,409870762281.68,84609897345.961,0.055410658451905,-0.007777564983575,-0.015775807690575
-230683290697.05,409870762269.52,97366483588.634,0.056225127670877,-0.0081900726291,-0.014648304819225
-241105984805.47,388476719115.04,95134130228.606,0.055301046586267,-0.0064605977157,-0.01628768160375
-235695797282.54,396727294798.44,100691486482.84,0.056122193971278,-0.005725442663825,-0.0158767148132
-259875355615.91,406817496085.34,112935596307.1,0.054212240797428,-0.0080830492174,-0.01073700783825
-258648309455.76,415527986036.97,119726115598.41,0.054005081135272,-0.009149263235025,-0.01164389086615
-258535133168.66,417573093745,117295848394.58,0.05353310692652,-0.01035146013825,-0.01116555780485
-238488965035.05,415537675628.75,115109716289.63,0.055290143547395,-0.0092038881028,-0.012208287909725
-246551074200.09,399943793583.79,104298484849.96,0.05577037330897,-0.00782919878885,-0.0120966671867
-255074116472.4,406819803793.76,111836134121.9,0.05516396568982,-0.007302992824975,-0.0111038226955
-270094678939.02,497993821422.52,134711478834.94,0.05516633331789,-0.01705225824325,-0.011538963281875
-263667834458.39,498036128307.77,113542820010.05,0.05526652660504,-0.01675854549115,-0.01296753011095
-279865111423.15,522792511153.57,121577235394.93,0.055946339316983,-0.0179029966781,-0.013510489180225
-268930225503.09,492190131248.92,117996995271.96,0.0559861602236,-0.0157435587788,-0.0130345494884
-267901507836.89,488297568468.05,122130972238.89,0.055409068334373,-0.0149528623545,-0.013860216764075
-265253660944.28,466031891692.65,111764107747.27,0.055749647827488,-0.0137456716799,-0.01370901355625
-250144994407.77,453776579428.7,111902986316.16,0.055579035729182,-0.012482035866225,-0.0123697322451
-265282590553.41,466756213917.06,112702564794.62,0.056300484410965,-0.0132624317686,-0.012440038367225
-260090303045.61,418619582850.61,116420748855.9,0.054712112924393,-0.0110610314173,-0.010980938057
-255121601253.23,440566462454.43,114923328988.94,0.056391634790743,-0.011044032511875,-0.01245394334465
-267886026095.26,453720570804.19,130823783180.02,0.05460950131306,-0.0124921337267,-0.0114361299347
-247081999574.37,426706069589.19,103942048814.16,0.055997960845128,-0.010219630831875,-0.011545785177625
-287704248066.49,587554425146.08,93271647252.701,0.055706097460427,-0.0226314862334,-0.016361726090175
-279717333371.26,606513494081.85,109141866555.87,0.055546568799003,-0.023849980818375,-0.01697276803615
-295304850042.29,526983289832.17,134712937684.15,0.05447946329184,-0.019869771010925,-0.010024921291175
-282723814123.36,532282785074.7,113661672427.3,0.056481851534345,-0.01882018273125,-0.012712440007925
-295401966448.06,525298275183.3,136281211316.12,0.054662569460185,-0.019269330714275,-0.0110923551927
-289301870610.2,531952304789.88,135851809668.79,0.055857551599085,-0.0185699343416,-0.011345083606725
-274118120330.11,543629462453.28,119275804215.28,0.055904759645117,-0.019830100460875,-0.0135381072836
-292887112368.11,548542832617.43,144775774909.37,0.05325702310285,-0.021364273481175,-0.0105599053597
-284652556431.09,544229729198.69,158397525662.31,0.05460604491201,-0.0201768723418,-0.0119149235825
-285078102515.74,554781387669.96,144324076721.69,0.054422938743665,-0.02077731263845,-0.010847489680975
-273643358905,544060370725.31,118966340501.56,0.055223935161683,-0.02048739369875,-0.0129933192722
-295888419730.15,587554425167.02,134813279979.36,0.055378794382038,-0.021991110583725,-0.013595952388425
-329649973868.53,607141937828.27,176442208715.68,0.052668531197807,-0.02570101951075,-0.009809622314125
-331147464135.01,656769608766.12,166121764807.84,0.05391476659668,-0.02705563069935,-0.011444817440075
-320045002943.41,606941279974.09,145486648703.94,0.053443308007087,-0.025554289816975,-0.010969182819
-328181157495.91,670171300061.19,152449967264.32,0.053436941833443,-0.02826058472805,-0.0109652029313
-336163273549.35,601693417846.02,167592360976.5,0.052688796739735,-0.02507847491855,-0.008611016985975
-294167479201.27,667022518443.33,118594422310.09,0.055341386709575,-0.02750950218285,-0.016430380903325
-315420057186.66,714941044904.9,100433374599.56,0.056342530401665,-0.028781516054975,-0.0179332788365
-282671080860.92,733491606093.01,79287459645.74,0.057411152144728,-0.028485689762525,-0.018701330559275
-299597368369.87,640995909442.07,104846866765.16,0.05644461828487,-0.02602551751255,-0.017845543215575
-294186715418.32,641782339981.17,94553956376.935,0.055500147644663,-0.026293806792325,-0.015820711072025
-298200962311.42,636937404712.02,98124881929.661,0.056368831967053,-0.0251356124018,-0.016565969265875
